Monit_MAP_CODE1,LAKE_NAME,Year,avg_secchi_depth,avg_total_phosphorus,mean_FIN_SQ_FT,median_FIN_SQ_FT,mean_acres,median_acres,mean_EMV_TOTAL,median_EMV_TOTAL,mean_total_tax,median_total_tax,pct_garage_yes,Percentage_Air_Cooling,Percentage_AC_Cooling,Percentage_Central_Cooling,Percentage_Other_Cooling,Percentage_No_Cooling,N,Y
82009400-01,Colby Lake,2007,0.6749999999999999,0.13742857142857143,0.0,0.0,0.0,0.0,361710.22742040287,320100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0,0
82012200-01,Pine Tree Lake,2012,2.9818181818181824,0.020181818181818183,2248.615606936416,2499.5,5.552658959537574,2.775,463165.8959537572,416000.0,0.0,0.0,71.09826589595376,0.0,0.0,0.0,0.0,100.0,0,0
02000500-01,George Watch Lake,2007,0.562857142857143,0.20371428571428574,1675.535026943803,1148.0,2.0791454965357907,0.61,238607.46728252503,208300.0,3230.5034642032333,2024.0,0.0,0.0,0.0,0.0,0.0,100.0,1191,108
13005300-01,Big Comfort Lake,2007,1.7,0.020200000000000003,,,,,,,,,,,,,,,,
19002500-01,Keller Lake,2009,0.7522222222222222,0.09788888888888889,2231.864077669903,2000.0,0.40036724356268316,0.28,266695.145631068,221400.0,3062.5787252005066,2544.0,0.0,0.0,0.0,0.0,0.0,100.0,2303,56
82007700-01,Goggins Lake,2005,1.2301428571428572,0.0824285714285714,0.0,0.0,4.823009708737863,0.10500000000000001,332950.4854368932,347500.0,1884.7378640776699,2170.0,0.0,0.0,0.0,0.0,0.0,100.0,200,6
10001100-01,St. Joe Lake,2007,3.344444444444444,0.02255555555555555,1976.7693333333334,1923.0,0.6689733333333329,0.4,410899.3333333333,411050.0,4108.04,3997.0,45.46666666666667,85.46666666666667,0.0,0.0,0.0,14.533333333333335,0,0
82015300-01,Sunset Lake,2013,2.6714285714285713,0.01157142857142857,1603.870253164557,1605.5,7.074873417721526,5.0,315074.6835443038,301900.0,0.0,0.0,74.36708860759494,0.0,0.0,0.0,0.0,100.0,0,0
27071100-01,Westwood Lake,2012,1.275,0.10116666666666667,936.5765446674537,1008.0,3.689738292011033,0.3,337217.07988980715,203900.0,8272.764856355765,2867.0,66.62731208185754,0.0,0.0,55.489964580873675,0.0,44.510035419126325,4960,122
82013700-01,Fish Lake,2014,0.7941666666666666,0.11508333333333333,1826.7246511627907,2018.0,3.675469767441854,0.41,300755.9069767442,268200.0,1666.4595348837208,0.0,79.25581395348837,0.0,44.83720930232558,0.0,0.0,55.16279069767441,497,14
82009002-01,Wilmes Lake,2006,1.1833333333333333,0.08775,1774.957950065703,1904.0,0.2103435329453707,0.0,319646.1422939741,307400.0,3459.311620048808,3056.0,0.0,0.0,0.0,0.0,0.0,100.0,5073,254
19002700-01,Crystal Lake,2013,1.807692307692307,0.02876923076923077,2246.2514808831447,2192.0,0.43903607969843605,0.32,244346.25740441572,214200.0,3229.5288099084546,2626.0,0.0,0.0,0.5385029617662896,87.93753365643511,0.0,11.5239633817986,1763,94
10001900-01,Bavaria Lake,2009,2.15,0.04085714285714286,1726.8768091551667,1776.0,1.2577381353079813,0.28,331221.5079097947,266300.0,3927.747559744194,3299.0,35.54358801750253,72.09693705822954,0.0,0.0,0.13463480309660047,27.768428138673844,2868,103
19003100-01,Orchard Lake,2006,2.5,0.035384615384615396,2351.6581569115815,2812.0,1.5795828144458253,0.45,350876.899128269,380600.0,3208.519302615193,3714.5,0.0,0.0,0.0,0.0,0.0,100.0,1365,133
82015900-01,Forest Lake,2010,1.8714285714285712,0.028071428571428574,920.1963103122043,988.0,0.7472611163670826,0.27,221269.29990539263,156000.0,0.0,0.0,57.33207190160833,0.0,0.0,0.0,0.0,100.0,3852,376
70002600-01,Lower Prior Lake,2012,4.142857142857142,0.028857142857142866,1215.6485490557347,1196.0,0.6117549516351874,0.3,299678.2128051589,206600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2113,58
82012300-01,Bass Lake,2011,2.32025641025641,0.0487948717948718,1665.5963855421687,1772.5,7.240481927710841,5.0,324863.2530120482,325950.0,0.0,0.0,69.87951807228916,0.0,0.0,0.0,0.0,100.0,238,94
82015900-01,Forest Lake,2007,1.3142857142857143,0.033499999999999995,0.0,0.0,0.0,0.0,260299.56065413717,195200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0,0
10012100-01,Eagle Lake,2004,1.0363636363636364,0.1948181818181818,886.104,1140.0,37.87103999999999,7.26,261388.8,237100.0,1463.64,1588.0,60.8,0.0,0.0,0.0,0.0,100.0,0,0
27062700-01,Northwood Lake,2006,1.06,0.1637,0.0,0.0,0.0,0.0,266545.19644393463,217000.0,4213.593490106108,2815.0,0.0,0.0,0.0,0.0,0.0,100.0,6818,156
19044600-01,Lac Lavon Lake,2010,3.5076923076923086,0.01453846153846154,2385.0848614072493,2248.0,0.46673560767589894,0.29,273367.0575692964,233500.0,3244.9449893390192,2865.0,0.0,0.0,0.0,0.0,0.0,100.0,4568,98
82005400-01,Bone Lake,2008,1.7062500000000003,0.041687500000000016,0.0,0.0,7.137146226415099,2.0,266523.11320754717,259200.0,239031.1320754717,249900.0,0.0,0.0,0.0,0.0,0.0,100.0,406,18
27071100-01,Westwood Lake,2008,1.192857142857143,0.029857142857142856,0.0,0.0,3.702067345340638,0.31,401767.52153484727,229000.0,8191.370007830854,2623.0,0.0,0.0,0.0,0.0,0.0,100.0,4988,120
19002900-01,Lee Lake,2007,1.7285714285714282,0.046928571428571424,2520.1394268009294,1984.0,0.7496746707978308,0.31,348691.0147172734,255400.0,5075.326103795507,2533.0,0.0,0.0,0.0,0.0,0.0,100.0,1175,92
19002100-01,Alimagnet Lake,2012,1.4045454545454545,0.0689090909090909,2240.172557751183,2043.0,0.5298858892290511,0.29,235652.8527692736,193900.0,2852.9011967715,2591.0,0.0,0.0,1.057612023378792,94.54494851099359,0.0,4.397439465627609,3519,74
19002500-01,Keller Lake,2012,0.6964285714285714,0.09171428571428572,2214.7339838778107,2004.0,0.4023886296139143,0.28,226784.72634705133,188100.0,3036.929571489181,2529.0,0.0,0.0,0.2545608824777259,93.72083156554942,0.0,6.0246075519728475,2301,56
82009002-01,Wilmes Lake,2010,1.581818181818182,0.089,1728.8670076726344,1888.0,0.46380708805260673,0.3,274206.7592254293,263200.0,0.0,0.0,90.82937522835222,0.0,0.0,0.0,0.0,100.0,5216,258
13005300-01,Big Comfort Lake,2006,1.9534545454545453,0.05390909090909091,,,,,,,,,,,,,,,,
10000200-01,Riley Lake,2014,1.953846153846154,0.04046153846153847,527.9975903614458,0.0,0.9111686746988014,0.4,483058.4337349398,442000.0,7230.489156626506,6370.0,19.518072289156628,7.951807228915662,0.0,9.879518072289157,0.0,82.16867469879519,783,47
82015900-01,Forest Lake,2012,1.8711111111111098,0.039177777777777784,917.6174940898345,984.0,0.7472245862884275,0.27,185690.87470449173,131300.0,0.0,0.0,57.06855791962175,0.0,0.0,0.0,0.0,100.0,0,0
19034800-01,Valley Lake,2005,1.2999999999999998,0.04823076923076923,1513.0893317299433,1593.0,0.2587390482734832,0.25,218356.2274523278,191500.0,1920.2370726679264,1614.0,0.0,0.0,0.0,0.0,0.0,100.0,5713,77
82012300-01,Bass Lake,2014,2.32,0.027611111111111128,1675.5481927710844,1808.0,7.240542168674696,5.0,359502.4096385542,367450.0,0.0,0.0,69.87951807228916,0.0,0.0,0.0,0.0,100.0,0,0
82007700-01,Goggins Lake,2010,0.8050000000000004,0.12835714285714286,1479.530612244898,1526.0,10.181122448979597,6.295,356685.71428571426,355600.0,0.0,0.0,74.48979591836735,0.0,0.0,0.0,0.0,100.0,178,18
82003400-01,East Boot Lake,2011,2.866,0.0396,668.2307692307693,0.0,26.967692307692325,34.64,367046.1538461539,415700.0,0.0,0.0,23.076923076923077,0.0,0.0,0.0,0.0,100.0,12,14
82010300-01,Olson Lake,2008,3.2789545454545457,0.019000000000000006,0.0,0.0,0.8702870005627423,0.34,284290.1519414744,260500.0,283122.6223972988,258600.0,0.0,0.0,0.0,0.0,0.0,100.0,1722,55
27003501-01,Sweeney Lake,2006,1.03,0.0939,0.0,0.0,0.0,0.0,366677.3877826527,259000.0,6705.52581842727,3321.0,0.0,0.0,0.0,0.0,0.0,100.0,2820,143
10001900-01,Bavaria Lake,2007,2.15,0.0314,1655.8659043659043,1776.0,1.2944594594594654,0.28,343244.3173943174,288650.0,3308.246361746362,3087.0,34.71933471933472,69.57726957726958,0.0,0.0,0.0693000693000693,30.353430353430355,0,0
19034800-01,Valley Lake,2007,1.4285714285714284,0.07571428571428572,1633.2989620554704,1612.0,0.2543270376042098,0.25,231077.50553003233,202200.0,2479.94367874766,2014.0,0.0,0.0,0.0,0.0,0.0,100.0,5765,81
19002900-01,Lee Lake,2004,1.37,0.05566666666666667,2238.441950464396,1892.0,0.7516873065015472,0.31,269385.8359133127,208650.0,3227.0704334365323,1946.0,0.0,0.0,0.0,0.0,0.0,100.0,1179,88
19003300-01,Earley Lake,2009,2.0555555555555554,0.04022222222222222,5032.151284490961,1946.0,0.6724357754519433,0.26,517084.11037107516,219900.0,10904.901363780527,2617.0,0.0,0.0,0.0,0.0,0.0,100.0,3042,81
10005200-01,Reitz Lake,2010,2.0636363636363635,0.0640909090909091,1294.5006257822279,0.0,7.016295369211509,0.51,299995.9949937422,177600.0,5248.973717146433,1714.0,20.77596996245307,33.54192740926158,0.0,0.0,0.5006257822277848,65.95744680851064,753,46
10009500-01,Swede Lake,2006,0.5035714285714287,0.3077857142857142,1501.445945945946,1627.0,36.731756756756724,14.55,456150.0,364950.0,2460.689189189189,2134.5,64.1891891891892,47.2972972972973,1.3513513513513513,0.0,0.0,51.35135135135135,0,0
19003100-01,Orchard Lake,2014,2.4961538461538457,0.01946153846153846,2577.2920918367345,2934.0,1.6261096938775492,0.45,324720.53571428574,347600.0,3879.4744897959185,4208.0,0.0,0.3826530612244898,0.12755102040816327,69.83418367346938,0.0,29.65561224489796,1425,143
19044600-01,Lac Lavon Lake,2013,3.661538461538462,0.008,2409.610205831904,2272.0,0.4693374785591693,0.29,261501.58662092625,221100.0,3130.2954545454545,2748.0,0.0,0.0,0.1286449399656947,95.51886792452831,0.0,4.352487135506004,4568,96
27071100-01,Westwood Lake,2014,1.5454545454545454,0.028727272727272733,907.199763360284,998.0,3.6958765529481625,0.3,330696.3912443305,186500.0,9274.532439361074,2857.0,63.18280418063499,0.0,0.0,54.78209426148689,0.0,45.21790573851312,4947,124
19002300-01,Farquar Lake,2007,0.5115384615384615,0.17938461538461542,2721.1922371638143,2780.0,0.8380042787286086,0.33,376298.7163814181,349050.0,4086.320599022005,3844.5,0.0,0.0,0.0,0.0,0.0,100.0,3198,42
82009400-01,Colby Lake,2010,0.99,0.08411111111111111,1939.2091292483256,1930.0,0.6114487720168722,0.3,301726.07293475565,267100.0,0.0,0.0,86.65343587199206,0.0,0.0,0.0,0.0,100.0,7730,332
82003400-01,East Boot Lake,2007,3.200428571428571,0.045571428571428575,0.0,0.0,0.0,0.0,446255.55555555556,415700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0,0
82012300-01,Bass Lake,2007,1.974857142857143,0.042257142857142854,0.0,0.0,0.0,0.0,407554.8104956268,436600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0,0
82033400-01,Kismet Lake,2011,1.8283333333333334,0.042916666666666665,1281.575,1478.0,12.719750000000001,9.88,347508.75,337950.0,0.0,0.0,61.25000000000001,0.0,0.0,0.0,0.0,100.0,126,34
27007000-01,Mitchell Lake,2010,1.7461538461538466,0.044538461538461534,437.24442441991437,0.0,0.684482991664796,0.39,363108.53795899975,279700.0,5215.514079747691,3360.0,26.94300518134715,0.0,0.0,25.681459788240595,0.0,74.31854021175941,4318,121
70002600-01,Lower Prior Lake,2008,2.7571428571428567,0.022000000000000002,1204.9277828886845,1196.0,0.6071803127874887,0.3,350813.7074517019,257500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0,56
82008700-01,Regional Park Lake,2007,1.72,0.05914285714285714,0.0,0.0,0.0,0.0,333909.837962963,252900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0,0
19002700-01,Crystal Lake,2010,1.2869565217391306,0.053521739130434794,2190.3681986265187,2178.0,0.4233122028526123,0.31,261769.30797675648,222200.0,3306.4807184363444,2683.0,0.0,0.0,0.0,0.0,0.0,100.0,1763,92
02000500-01,George Watch Lake,2013,0.36500000000000005,0.3105,1841.1121187139324,1236.0,2.2591755976916654,0.57,196764.6331409728,179100.0,3319.0816158285243,2249.0,71.14591920857379,0.0,0.0,0.8244023083264632,0.9892827699917559,98.18631492168178,1117,96
10001100-01,St. Joe Lake,2014,2.4857142857142853,0.021714285714285714,2034.265359477124,2044.0,0.6408888888888892,0.4,388570.0653594771,368500.0,4587.409150326797,4438.0,89.54248366013073,86.5359477124183,0.0,0.0,0.0,13.4640522875817,737,28
19002900-01,Lee Lake,2009,3.476923076923077,0.023153846153846157,2709.446940356313,1984.0,0.7469016266460105,0.32,340452.13013168087,228300.0,5418.95894655306,2596.0,0.0,0.0,0.0,0.0,0.0,100.0,1173,92
10001900-01,Bavaria Lake,2014,1.723076923076923,0.037384615384615384,1898.1704890853828,1952.0,1.054957170489093,0.26,309592.37358386297,272100.0,3748.941972920696,3198.0,77.728654324399,78.86156396794695,0.0,0.0,0.11052777010223819,21.027908261950813,3478,139
82015900-01,Forest Lake,2014,1.6,0.02635999999999999,920.8501310459852,988.0,0.7537574457946208,0.27,198379.46152013342,152000.0,0.0,0.0,57.255182273052185,0.0,0.0,0.0,0.0,100.0,0,0
10009500-01,Swede Lake,2011,0.35000000000000003,0.33192857142857146,1574.06,1650.0,35.512399999999964,11.465,399534.6666666667,337700.0,3247.6133333333332,2939.0,62.66666666666667,48.66666666666667,0.0,0.0,0.0,51.33333333333333,144,6
27004201-01,Twin Lake,2013,2.61219512195122,0.05602439024390242,1038.9839618552232,1056.0,0.5498237248952375,0.23,158261.4217598613,120000.0,3636.1869672012713,1963.0,92.19765929778933,0.0,0.0,75.19144632278572,0.0,24.808553677214277,6673,248
10001900-01,Bavaria Lake,2005,1.4766666666666666,0.055055555555555566,1557.9009181331294,1739.0,1.4238217291507358,0.28,265667.02371843916,231700.0,2320.5443764345832,1620.0,66.67941851568477,59.602142310635045,0.0,0.0,0.0,40.397857689364955,0,0
27071100-01,Westwood Lake,2005,1.4,0.1,0.0,0.0,0.0,0.0,339268.79416457715,201800.0,7289.584909961249,2416.0,0.0,0.0,0.0,0.0,0.0,100.0,4263,124
82012200-01,Pine Tree Lake,2004,2.2625,0.027375,0.0,0.0,2.784648493543759,0.07,477693.543758967,454700.0,3852.674318507891,3498.0,0.0,0.0,0.0,0.0,0.0,100.0,681,16
82010300-01,Olson Lake,2010,2.330769230769231,0.026076923076923084,1339.294956140351,1310.0,0.9472149122807045,0.37,249507.45614035087,225150.0,0.0,0.0,88.59649122807018,0.0,0.0,0.0,0.0,100.0,1760,64
10001900-01,Bavaria Lake,2013,1.2000000000000002,0.034636363636363646,1754.3650041794372,1867.0,1.075260518250216,0.26,260705.8233491223,225100.0,3465.0543326831985,2794.0,72.05349679576484,73.19587628865979,0.0,0.0,0.11145165784341043,26.692672053496796,3364,125
27004201-01,Twin Lake,2011,1.8500000000000003,0.06249999999999999,1047.7709513435004,1056.0,0.5436180101670274,0.23,177854.53885257806,140300.0,3675.5526506899055,2211.0,91.32897603485839,0.0,0.0,75.07625272331154,0.0,24.923747276688456,6634,251
82008900-01,Markgraf Lake,2012,0.359090909090909,0.14818181818181816,1431.3516409912927,1474.0,0.9018419290020065,0.24,338015.338245144,166900.0,0.0,0.0,77.89685197588747,0.0,0.0,0.0,0.0,100.0,0,0
19003300-01,Earley Lake,2004,1.6849999999999998,0.060666666666666674,4534.684058898848,1885.0,0.684859154929576,0.26,439119.6862996159,212900.0,8991.796414852754,1927.5,0.0,0.0,0.0,0.0,0.0,100.0,3013,78
13005300-01,Big Comfort Lake,2005,1.9159285714285716,0.03471428571428572,,,,,,,,,,,,,,,,
82015300-01,Sunset Lake,2009,2.985714285714286,0.016142857142857143,1522.1466666666668,1560.0,6.663170370370375,4.98,346084.44444444444,355900.0,337229.6296296296,352200.0,0.0,0.0,0.0,0.0,0.0,100.0,633,8
19044600-01,Lac Lavon Lake,2012,3.564285714285714,0.026142857142857145,2408.0531732418526,2270.0,0.4693374785591695,0.29,252470.36878216124,212300.0,3217.0671097770155,2835.0,0.0,0.0,0.1286449399656947,95.56174957118353,0.0,4.309605488850772,4566,98
27007000-01,Mitchell Lake,2011,2.0153846153846158,0.04569230769230769,437.28220166929844,0.0,0.6843898037446481,0.39,339678.6149334536,260600.0,5245.782765621475,3395.0,26.93435596661403,0.0,0.0,25.67110309045793,0.0,74.32889690954208,4312,121
10009500-01,Swede Lake,2004,0.5738461538461538,0.21215384615384617,1187.3732394366198,1252.0,38.02281690140843,15.34,338170.42253521126,312300.0,1846.0492957746478,1607.0,64.08450704225352,0.0,0.0,0.0,0.0,100.0,0,0
27007000-01,Mitchell Lake,2014,1.5384615384615385,0.03738461538461538,438.365523465704,0.0,0.681398916967514,0.39,314099.79693140794,257900.0,5184.522337545126,3545.0,26.985559566787003,0.0,0.0,25.72202166064982,0.0,74.27797833935018,4313,119
10001100-01,St. Joe Lake,2004,2.6294117647058823,0.024823529411764717,1335.4542974079127,1372.0,0.7124010914051846,0.41,324750.20463847206,324200.0,3612.712141882674,3563.0,87.8581173260573,0.0,0.0,0.0,0.0,100.0,0,0
10005200-01,Reitz Lake,2007,1.807142857142857,0.05200000000000001,864.7115135834412,0.0,7.301177231565334,0.62,304831.4359637775,180900.0,1578.9961190168176,346.0,19.922380336351875,30.271668822768433,0.0,0.0,0.258732212160414,69.46959896507116,0,0
27005300-01,Cobblecrest Lake,2007,0.3166666666666667,0.13816666666666666,0.0,0.0,0.6908893135381514,0.2,271852.99132735556,222200.0,3564.753344112891,2569.0,0.0,0.0,0.0,0.0,0.0,100.0,6346,457
19002300-01,Farquar Lake,2005,0.7200000000000001,0.15960000000000002,2622.1140672782876,2680.0,0.8369633027522947,0.33,343290.33639143733,321000.0,3329.2079510703365,3215.5,0.0,0.0,0.0,0.0,0.0,100.0,3196,42
10009500-01,Swede Lake,2005,0.9178571428571429,0.3141428571428571,1499.1756756756756,1591.5,36.750675675675666,14.54,391657.4324324324,348700.0,1748.1554054054054,1517.0,64.1891891891892,47.2972972972973,1.3513513513513513,0.0,0.0,51.35135135135135,0,0
10000200-01,Riley Lake,2013,1.4727272727272727,0.034727272727272725,524.9638118214716,0.0,0.9068998793727442,0.4,472101.3268998794,423200.0,7144.827503015682,6241.0,19.5416164053076,7.961399276236429,0.0,9.891435464414958,0.0,82.14716525934861,782,47
82036800-01,Klawitter Pond,2013,0.8181818181818182,0.06390909090909092,1677.0807692307692,1820.0,3.8669999999999956,1.855,349033.46153846156,319050.0,0.0,0.0,73.46153846153847,0.0,0.0,0.0,0.0,100.0,0,0
27004201-01,Twin Lake,2005,1.4340540540540545,0.08237837837837837,0.0,0.0,0.0,0.0,220715.69775955484,165900.0,4046.1949040855175,2075.0,0.0,0.0,0.0,0.0,0.0,100.0,6645,184
10000200-01,Riley Lake,2004,2.3642857142857143,0.04671428571428572,42.42857142857143,0.0,0.06411078717201164,0.0,406966.61807580176,375450.0,5254.077259475219,4761.0,1.4577259475218658,0.0,0.0,0.0,0.0,100.0,640,33
19002100-01,Alimagnet Lake,2009,0.705,0.09719999999999998,2193.612779901693,2023.0,0.5196450027307437,0.28,273355.21572910977,225300.0,2873.187329328236,2577.0,0.0,0.0,0.0,0.0,0.0,100.0,3527,70
19044600-01,Lac Lavon Lake,2011,3.3,0.045076923076923084,2401.58765537934,2262.0,0.4691363051864486,0.29,268235.55507929705,226500.0,3203.4852121731674,2823.0,0.0,0.0,0.0,0.0,0.0,100.0,4566,100
82013700-01,Fish Lake,2005,1.2307999999999997,0.06115,944.4994974874372,0.0,2.1981206030150737,0.3,338093.86934673367,313400.0,1509.58391959799,0.0,1.6080402010050252,43.01507537688442,0.0,0.0,0.0,56.984924623115575,971,22
10001100-01,St. Joe Lake,2009,3.3,0.03799999999999999,1977.4960106382978,1946.0,0.6562632978723398,0.4,389297.2074468085,376500.0,4269.515957446809,4103.0,45.21276595744681,86.0372340425532,0.0,0.0,0.0,13.962765957446807,725,27
82033400-01,Kismet Lake,2014,1.625,0.032916666666666664,1274.85,1478.0,12.719750000000001,9.88,399031.25,380050.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,100.0,0,0
82009700-01,La Lake,2010,0.6166666666666667,0.12016666666666666,1662.8422674060382,1633.0,1.3440418977202795,0.26,277868.97720271104,247400.0,11.430683918669132,0.0,80.74553296364758,0.0,0.18484288354898337,0.0,0.0,99.81515711645102,3067,179
10000200-01,Riley Lake,2009,1.9357142857142855,0.04707142857142858,508.2867924528302,0.0,0.9294088050314537,0.4,571994.0880503145,526700.0,7378.090566037736,6543.0,15.09433962264151,7.169811320754717,0.0,10.314465408805033,0.0,82.51572327044026,750,45
27062700-01,Northwood Lake,2007,1.0400000000000003,0.2419,0.0,0.0,0.489560612566179,0.24,279129.85544582794,226000.0,4346.604408186632,2884.0,0.0,0.0,0.0,0.0,0.0,100.0,6824,163
82015300-01,Sunset Lake,2004,3.6400000000000006,0.021,0.0,0.0,3.6609388971684056,0.06,321392.3994038748,330200.0,2577.7764530551417,2592.0,0.0,0.0,0.0,0.0,0.0,100.0,663,8
82012200-01,Pine Tree Lake,2010,3.375,0.0195,2267.916184971098,2499.5,5.532254335260112,2.77,507450.28901734104,480100.0,0.0,0.0,71.38728323699422,0.0,0.0,0.0,0.0,100.0,620,72
82033400-01,Kismet Lake,2004,2.5043571428571427,0.030857142857142868,0.0,0.0,6.243926380368097,0.02,340715.3374233129,346500.0,1749.521472392638,1286.0,0.0,0.0,0.0,0.0,0.0,100.0,156,7
82015300-01,Sunset Lake,2011,2.84,0.0269,1602.0377358490566,1596.5,7.030377358490567,5.0,324054.40251572325,310100.0,0.0,0.0,74.52830188679245,0.0,0.0,0.0,0.0,100.0,592,44
82009700-01,La Lake,2014,1.688888888888889,0.06266666666666668,1667.1749618320612,1648.0,1.3300671755725375,0.26,294771.4503816794,276000.0,15.054656488549618,0.0,76.58015267175573,0.0,0.183206106870229,0.0,0.0,99.81679389312977,8,0
82012200-01,Pine Tree Lake,2007,2.8,0.021555555555555564,0.0,0.0,0.0,0.0,566746.7718794835,545600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0,0
10012100-01,Eagle Lake,2014,0.7192307692307692,0.17946153846153848,1174.031007751938,1346.0,37.29527131782943,8.95,408702.32558139536,295200.0,2318.8992248062013,2130.0,64.34108527131784,43.41085271317829,0.0,0.0,0.0,56.58914728682171,119,10
82010300-01,Olson Lake,2011,3.757222222222222,0.02366666666666667,1344.0230515916576,1316.0,0.9490450054884759,0.37,235942.48079034028,215300.0,0.0,0.0,89.02305159165752,0.0,0.0,0.0,0.0,100.0,1758,64
82036800-01,Klawitter Pond,2005,0.7346153846153848,0.15515384615384614,0.0,0.0,1.9807532956685499,0.02,356141.6195856874,384800.0,2646.7796610169494,2654.0,0.0,0.0,0.0,0.0,0.0,100.0,525,6
82010400-01,Jane Lake,2005,5.346153846153846,0.013923076923076925,0.0,0.0,1.4490014471780026,0.15,340291.31693198264,339200.0,2537.6931982633864,2630.0,0.0,0.0,0.0,0.0,0.0,100.0,660,31
82009400-01,Colby Lake,2014,0.9150000000000004,0.11675,1927.9253254728567,1909.0,0.608427904691724,0.3,328219.3072955048,302100.0,0.0,0.0,86.39154998771801,0.0,0.0,0.0,0.0,100.0,0,0
82010100-01,DeMontreville Lake,2007,2.0142857142857142,0.02642857142857143,0.0,0.0,0.0,0.0,346055.0173010381,347100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0,0
82009400-01,Colby Lake,2005,0.8333333333333335,0.14133333333333334,0.0,0.0,0.2991127739176876,0.0,344674.55905932654,308050.0,3393.9412079102085,3162.0,0.0,0.0,0.0,0.0,0.0,100.0,7192,292
82002000-01,McKusick Lake,2013,1.7981818181818183,0.06127272727272728,1156.0840400925213,1198.0,0.5710639938319267,0.26,197124.2868157286,168150.0,0.0,0.0,51.96607555898227,0.0,0.0,0.0,0.0,100.0,0,0
82013700-01,Fish Lake,2004,1.4152272727272726,0.0750909090909091,1028.1397139713972,1114.0,2.408470847084702,0.32,325504.5104510451,298500.0,1355.071507150715,0.0,1.76017601760176,46.64466446644664,0.0,0.0,0.0,53.35533553355336,887,22
82007700-01,Goggins Lake,2012,1.3681818181818182,0.11172727272727272,1523.295918367347,1540.0,9.963061224489802,5.795,296537.7551020408,282300.0,0.0,0.0,76.53061224489795,0.0,0.0,0.0,0.0,100.0,0,0
82005400-01,Bone Lake,2007,1.35,0.032,0.0,0.0,0.0,0.0,283333.0188679245,293600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0,0
19003300-01,Earley Lake,2007,1.2875,0.04624999999999999,4690.965440710209,1936.0,0.673398858592257,0.26,530310.9384908053,246000.0,9728.28725428028,2327.0,0.0,0.0,0.0,0.0,0.0,100.0,3042,80
70002600-01,Lower Prior Lake,2004,2.6833333333333336,0.023999999999999997,1175.4187192118227,1166.0,0.5592918719211789,0.3,252043.9039408867,201900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0,87
82011602-01,Armstrong Lake,2004,0.9903571428571428,0.05928571428571429,0.0,0.0,0.6880072072072038,0.0,291330.0540540541,195500.0,4148.272432432433,1674.0,0.0,0.0,0.0,0.0,0.0,100.0,2462,313
13005300-01,Big Comfort Lake,2010,1.7285714285714289,0.029785714285714294,,,,,,,,,,,,,,,,
19002900-01,Lee Lake,2014,2.690909090909091,0.02145454545454546,2758.102523659306,2042.0,0.7599053627760248,0.32,322857.4132492113,220200.0,6112.31309148265,2601.0,0.0,1.2618296529968454,8.280757097791797,77.9968454258675,0.15772870662460567,12.302839116719243,1178,90
19003300-01,Earley Lake,2011,1.9625,0.0315,4682.098455598456,1956.5,0.6870688545688465,0.26,487656.01673101675,198300.0,11541.360682110682,2472.0,0.0,0.0,0.0,0.0,0.0,100.0,3029,79
19002100-01,Alimagnet Lake,2013,0.8100000000000002,0.0887,2245.3487336487615,2045.0,0.5298858892290519,0.29,243465.9059281937,205000.0,2727.414695240746,2514.0,0.0,0.0,1.057612023378792,94.60061230169775,0.0,4.341775674923462,3519,74
19002100-01,Alimagnet Lake,2007,0.507,0.124,2188.779901693064,2022.0,0.5196340797378428,0.28,300434.1070453304,250000.0,2880.9552157291096,2619.5,0.0,0.0,0.0,0.0,0.0,100.0,3529,68
27003501-01,Sweeney Lake,2004,1.3642857142857145,0.05564285714285715,0.0,0.0,0.0,0.0,321427.378111149,216000.0,6134.716672349131,2845.0,0.0,0.0,0.0,0.0,0.0,100.0,2811,122
19002601-01,Marion Lake,2012,1.9642857142857142,0.02857142857142857,2400.3820161441713,2209.0,0.9307171015581138,0.34,264791.477379388,227400.0,3744.369814154308,2916.0,0.0,0.22526750516238034,1.2389712783930917,81.50929228458796,0.0,17.02646893185658,5076,251
10001900-01,Bavaria Lake,2004,1.98625,0.03731250000000001,1078.0577193805725,1206.0,1.691135617081182,0.3,267863.3974659784,235100.0,2325.5523228531206,1477.0,66.58845612388549,0.0,0.0,0.0,0.0,100.0,0,0
19002601-01,Marion Lake,2006,2.016666666666667,0.04646666666666667,2220.036880733945,2079.0,0.9143908256880873,0.33,314303.46788990824,284750.0,2993.38623853211,2616.5,0.0,0.0,0.0,0.0,0.0,100.0,5111,249
